"from","to","pval","rep","Tmax","strength","effect"
"s4","s2",0.171,15,500,0.1,0.22161197103058
"s4","s3",0.302,15,500,0.1,-0.11089499036074
"s4","s5",0.193,15,500,0.1,-0.21613513050921
"s5","s1",0.455,15,500,0.1,0.0386153572362806
"s5","s2",0.437,15,500,0.1,-0.0561080943835499
"s5","s3",0.069,15,500,0.1,0.32702471240835
"s5","s4",0.228,15,500,0.1,0.225778906594829
"s1","s2",0.011,16,500,0.1,-0.61278090852634
"s1","s3",0.188,16,500,0.1,-0.249460624497909
"s1","s4",0.011,16,500,0.1,-0.63474776382787
"s1","s5",0.002,16,500,0.1,-0.85980591931994
"s2","s1",0.192,16,500,0.1,-0.194286792800551
"s2","s3",0.443,16,500,0.1,0.0362261596338103
"s2","s4",0.028,16,500,0.1,-0.43571814655725
"s2","s5",0.381,16,500,0.1,0.0964839330780904
"s3","s1",0.477,16,500,0.1,-0.0137198442437798
"s3","s2",0.122,16,500,0.1,0.260029882528531
"s3","s4",0.027,16,500,0.1,0.48762811525806
"s3","s5",0.108,16,500,0.1,0.38122058622234
"s4","s1",0.413,16,500,0.1,-0.0601110990644704
"s4","s2",0.246,16,500,0.1,0.164858066976739
"s4","s3",0.311,16,500,0.1,0.12321742181602
"s4","s5",0.437,16,500,0.1,-0.0394492408559604
"s5","s1",0.222,16,500,0.1,0.20774865578616
"s5","s2",0.354,16,500,0.1,-0.12250017614483
"s5","s3",0.13,16,500,0.1,-0.31968696472036
"s5","s4",0.092,16,500,0.1,-0.30423409335037
"s1","s2",0.001,17,500,0.1,-0.94737167476167
"s1","s3",0.006,17,500,0.1,0.69010220562246
"s1","s4",0.482,17,500,0.1,-0.0101169745356202
"s1","s5",0.402,17,500,0.1,-0.0806118129880602
"s2","s1",0.347,17,500,0.1,0.0970996803157105
"s2","s3",0.126,17,500,0.1,-0.30658190167722
"s2","s4",0.018,17,500,0.1,-0.52559189855396
"s2","s5",0.458,17,500,0.1,-0.0350972097621502
"s3","s1",0.159,17,500,0.1,0.27291333242194
"s3","s2",0.319,17,500,0.1,0.11488406043817
"s3","s4",0.116,17,500,0.1,-0.29188758372226
"s3","s5",0.447,17,500,0.1,-0.0385835549921794
"s4","s1",0.462,17,500,0.1,-0.0330795221277596
"s4","s2",0.067,17,500,0.1,-0.39986567637131
"s4","s3",0.02,17,500,0.1,-0.52332006277367
"s4","s5",0.385,17,500,0.1,0.0677815818015297
"s5","s1",0.228,17,500,0.1,0.208570146339411
"s5","s2",0.165,17,500,0.1,-0.25650706163844
"s5","s3",0.179,17,500,0.1,-0.24707711616389
"s5","s4",0.003,17,500,0.1,-0.773329661594629
"s1","s2",0.085,18,500,0.1,-0.32664514085547
"s1","s3",0.056,18,500,0.1,-0.39524257515832
"s1","s4",0.392,18,500,0.1,-0.0684158721817507
"s1","s5",0.186,18,500,0.1,-0.24815580245158
"s2","s1",0.12,18,500,0.1,0.324440638500541
"s2","s3",0.002,18,500,0.1,-0.707372647703219
"s2","s4",0.001,18,500,0.1,-0.6737566798198
"s2","s5",0.472,18,500,0.1,0.0225989266637594
"s3","s1",0.45,18,500,0.1,0.0398504707769298
"s3","s2",0.203,18,500,0.1,-0.18466906205786
"s3","s4",0.472,18,500,0.1,-0.0189026959042398
"s3","s5",0.252,18,500,0.1,0.19630631204059
"s4","s1",0.182,18,500,0.1,-0.27044476351396
"s4","s2",0.398,18,500,0.1,-0.0558208148418702
"s4","s3",0.347,18,500,0.1,-0.0917942386108299
"s4","s5",0.399,18,500,0.1,-0.0788522615811802
"s5","s1",0.071,18,500,0.1,-0.39567513895281
"s5","s2",0.314,18,500,0.1,-0.10680058372633
"s5","s3",0.487,18,500,0.1,-0.00484293445779027
"s5","s4",0.419,18,500,0.1,0.0411151074102705
"s1","s2",0.093,19,500,0.1,-0.32092815132997
"s1","s3",0.119,19,500,0.1,0.33605414772423
"s1","s4",0.061,19,500,0.1,0.35986840803711
"s1","s5",0.448,19,500,0.1,-0.0319935881952
"s2","s1",0.023,19,500,0.1,0.48503392638513
"s2","s3",0.026,19,500,0.1,-0.50022505150508
"s2","s4",0.002,19,500,0.1,-0.73423336374089
"s2","s5",0.475,19,500,0.1,-0.0102839662343399
"s3","s1",0.078,19,500,0.1,-0.37632312130434
"s3","s2",0.214,19,500,0.1,0.202267856016809
"s3","s4",0.063,19,500,0.1,-0.44093241749435
"s3","s5",0.043,19,500,0.1,-0.432641904151669
"s4","s1",0.011,19,500,0.1,0.61600237111829
"s4","s2",0.355,19,500,0.1,0.10288616904137
"s4","s3",0.328,19,500,0.1,-0.119362357482769
"s4","s5",0.173,19,500,0.1,0.235269433912371
"s5","s1",0.494,19,500,0.1,0.00528816799353926
"s5","s2",0.204,19,500,0.1,-0.21850349203497
"s5","s3",0.35,19,500,0.1,-0.0921089567625
"s5","s4",0.049,19,500,0.1,-0.439440012334281
"s1","s2",0.048,20,500,0.1,-0.43089827330609
"s1","s3",0.333,20,500,0.1,-0.11570492396873
"s1","s4",0.274,20,500,0.1,-0.16653615232974
"s1","s5",0.247,20,500,0.1,0.17249006429275
"s2","s1",0.42,20,500,0.1,-0.0587374264593903
"s2","s3",0.081,20,500,0.1,-0.39393632827535
"s2","s4",0.001,20,500,0.1,-1.06627876583997
"s2","s5",0.037,20,500,0.1,0.48056447412131
"s3","s1",0.431,20,500,0.1,-0.0457859263248199
"s3","s2",0.382,20,500,0.1,0.0810924791256795
"s3","s4",0.317,20,500,0.1,0.11025782282616
"s3","s5",0.309,20,500,0.1,-0.12983375411283
"s4","s1",0.043,20,500,0.1,0.47794411447
"s4","s2",0.425,20,500,0.1,0.0592556773832804
"s4","s3",0.207,20,500,0.1,-0.21085032812362
"s4","s5",0.36,20,500,0.1,-0.0852291248826598
"s5","s1",0.436,20,500,0.1,0.0468104534526796
"s5","s2",0.193,20,500,0.1,0.22609428667365
"s5","s3",0.395,20,500,0.1,-0.0574683136276697
"s5","s4",0.181,20,500,0.1,-0.22051582791378
"s1","s2",0.016,21,500,0.1,-0.54632962814191
"s1","s3",0.165,21,500,0.1,-0.22676335208854
"s1","s4",0.226,21,500,0.1,0.18963916403159
"s1","s5",0.27,21,500,0.1,0.144906164262021
"s2","s1",0.333,21,500,0.1,-0.0906775969736495
"s2","s3",0.002,21,500,0.1,-0.697713925163891
"s2","s4",0.002,21,500,0.1,-0.76081902187429
"s2","s5",0.013,21,500,0.1,-0.55899951043773
"s3","s1",0.306,21,500,0.1,0.12723179220494
"s3","s2",0.243,21,500,0.1,0.183922485506741
"s3","s4",0.25,21,500,0.1,-0.19189343456459
"s3","s5",0.369,21,500,0.1,-0.0820866721951603
"s4","s1",0.267,21,500,0.1,-0.15777690546968
"s4","s2",0.469,21,500,0.1,0.0155042059673107
"s4","s3",0.053,21,500,0.1,0.3896503029871
"s4","s5",0.037,21,500,0.1,0.46971900869146
"s5","s1",0.224,21,500,0.1,-0.21767928850019
"s5","s2",0.252,21,500,0.1,0.18642970645179
"s5","s3",0.207,21,500,0.1,0.2000155613056
"s5","s4",0.184,21,500,0.1,-0.22329386048382
"s1","s2",0.002,22,500,0.1,-0.74445572248294
"s1","s3",0.25,22,500,0.1,-0.17948817614452
"s1","s4",0.165,22,500,0.1,-0.2191438530842
"s1","s5",0.419,22,500,0.1,-0.0533652621734699
"s2","s1",0.304,22,500,0.1,-0.14430984690795
"s2","s3",0.158,22,500,0.1,-0.22671598485491
"s2","s4",0.001,22,500,0.1,-0.904655558940441
"s2","s5",0.397,22,500,0.1,0.0793865891276599
"s3","s1",0.034,22,500,0.1,-0.4163870116812
"s3","s2",0.242,22,500,0.1,-0.1847953825086
"s3","s4",0.177,22,500,0.1,-0.21726511918938
"s3","s5",0.038,22,500,0.1,0.47026539157602
"s4","s1",0.122,22,500,0.1,-0.26643636679648
"s4","s2",0.359,22,500,0.1,0.0726769032389196
"s4","s3",0.309,22,500,0.1,-0.13001071028372
"s4","s5",0.327,22,500,0.1,-0.14006321052885
"s5","s1",0.072,22,500,0.1,0.41101153291653
"s5","s2",0.329,22,500,0.1,-0.11428847528722
"s5","s3",0.24,22,500,0.1,0.22309627384735
"s5","s4",0.306,22,500,0.1,-0.15196079520597
"s1","s2",0.008,23,500,0.1,-0.63709422190197
"s1","s3",0.243,23,500,0.1,-0.21759768725258
"s1","s4",0.045,23,500,0.1,-0.46083095641546
"s1","s5",0.238,23,500,0.1,-0.18910417500813
"s2","s1",0.334,23,500,0.1,-0.12059137126445
"s2","s3",0.04,23,500,0.1,-0.44675812538257
"s2","s4",0.001,23,500,0.1,-1.01371086447614
"s2","s5",0.475,23,500,0.1,0.0139911360308798
"s3","s1",0.289,23,500,0.1,0.176009188561171
"s3","s2",0.407,23,500,0.1,-0.0662989454792804
"s3","s4",0.48,23,500,0.1,-0.00974631425714989
"s3","s5",0.085,23,500,0.1,-0.3576933990103
"s4","s1",0.379,23,500,0.1,-0.0846347705963506
"s4","s2",0.405,23,500,0.1,-0.0532265738100799
"s4","s3",0.337,23,500,0.1,-0.10460788855136
"s4","s5",0.456,23,500,0.1,0.0228111561521702
"s5","s1",0.211,23,500,0.1,-0.22442825866548
"s5","s2",0.217,23,500,0.1,0.20287006661234
"s5","s3",0.051,23,500,0.1,0.47369922249852
"s5","s4",0.18,23,500,0.1,0.25047384588526
"s1","s2",0.001,24,500,0.1,-0.82068450923374
"s1","s3",0.266,24,500,0.1,0.1488479882309
"s1","s4",0.215,24,500,0.1,-0.20635487949183
"s1","s5",0.359,24,500,0.1,-0.0793341818234099
"s2","s1",0.215,24,500,0.1,0.21287095439076
"s2","s3",0.014,24,500,0.1,-0.53957411125598
"s2","s4",0.207,24,500,0.1,-0.21196378491436
"s2","s5",0.206,24,500,0.1,-0.23724571446487
"s3","s1",0.443,24,500,0.1,0.0455082586856808
"s3","s2",0.132,24,500,0.1,0.28084403562084
"s3","s4",0.495,24,500,0.1,0.00478597651918999
"s3","s5",0.194,24,500,0.1,0.22440905290456
"s4","s1",0.315,24,500,0.1,0.11838799750619
"s4","s2",0.344,24,500,0.1,0.110998856905421
"s4","s3",0.138,24,500,0.1,0.25796866587539
"s4","s5",0.172,24,500,0.1,-0.25607157754205
"s5","s1",0.278,24,500,0.1,-0.13579520290808
"s5","s2",0.484,24,500,0.1,-0.0100400326575896
"s5","s3",0.038,24,500,0.1,-0.4633925297557
"s5","s4",0.129,24,500,0.1,0.307570060460661
"s1","s2",0.02,25,500,0.1,-0.58799715141624
"s1","s3",0.2,25,500,0.1,-0.2085770789082
"s1","s4",0.416,25,500,0.1,0.0527667588141405
"s1","s5",0.445,25,500,0.1,0.0345359058164405
"s2","s1",0.275,25,500,0.1,-0.13585708334674
"s2","s3",0.043,25,500,0.1,-0.428121236412109
"s2","s4",0.002,25,500,0.1,-0.79618500728373
"s2","s5",0.386,25,500,0.1,-0.0860257596854401
"s3","s1",0.005,25,500,0.1,-0.63472191636617
"s3","s2",0.43,25,500,0.1,0.0439072386134898
"s3","s4",0.394,25,500,0.1,0.0637608229773301
"s3","s5",0.471,25,500,0.1,-0.0224433764953504
"s4","s1",0.071,25,500,0.1,0.42480680945965
"s4","s2",0.053,25,500,0.1,-0.40352182586665
"s4","s3",0.224,25,500,0.1,0.16828420134855
"s4","s5",0.215,25,500,0.1,-0.184927148507381
"s5","s1",0.321,25,500,0.1,-0.116877728165281
"s5","s2",0.217,25,500,0.1,0.20860337834233
"s5","s3",0.471,25,500,0.1,0.0264823858515797
"s5","s4",0.14,25,500,0.1,-0.27849809949752
"s1","s2",0.093,26,500,0.1,-0.33966536470791
"s1","s3",0.397,26,500,0.1,0.0673554234597793
"s1","s4",0.084,26,500,0.1,0.36867187370763
"s1","s5",0.389,26,500,0.1,0.0720472529078195
"s2","s1",0.437,26,500,0.1,0.0503420087581494
"s2","s3",0.041,26,500,0.1,-0.452165606588
"s2","s4",0.003,26,500,0.1,-0.70828846551091
"s2","s5",0.303,26,500,0.1,0.11631367134154
"s3","s1",0.192,26,500,0.1,0.24293887662352
"s3","s2",0.338,26,500,0.1,0.10648254813497
"s3","s4",0.139,26,500,0.1,-0.27526296799402
"s3","s5",0.034,26,500,0.1,-0.497541652993711
"s4","s1",0.422,26,500,0.1,0.0556218475634198
"s4","s2",0.215,26,500,0.1,-0.19424031967261
"s4","s3",0.398,26,500,0.1,-0.0582330969427298
"s4","s5",0.391,26,500,0.1,-0.0604880336556803
"s5","s1",0.3,26,500,0.1,-0.13583664549552
"s5","s2",0.435,26,500,0.1,-0.0279942737290497
"s5","s3",0.359,26,500,0.1,-0.0906437077284803
"s5","s4",0.276,26,500,0.1,-0.142662661610951
"s1","s2",0.001,27,500,0.1,-0.8957795285316
"s1","s3",0.093,27,500,0.1,-0.33872456640542
"s1","s4",0.18,27,500,0.1,-0.23180606628986
"s1","s5",0.04,27,500,0.1,0.5041498664147
"s2","s1",0.15,27,500,0.1,0.290330629316061
"s2","s3",0.005,27,500,0.1,-0.65092854090174
"s2","s4",0.188,27,500,0.1,-0.216972301492761
"s2","s5",0.115,27,500,0.1,-0.33042342789688
"s3","s1",0.052,27,500,0.1,0.44116268863056
"s3","s2",0.151,27,500,0.1,-0.26381255464982
"s3","s4",0.169,27,500,0.1,-0.19321132617379
"s3","s5",0.335,27,500,0.1,0.13134698883135
"s4","s1",0.345,27,500,0.1,0.10818214765783
"s4","s2",0.283,27,500,0.1,-0.14838153484661
"s4","s3",0.467,27,500,0.1,-0.0144799442568999
"s4","s5",0.101,27,500,0.1,0.38100599846673
"s5","s1",0.411,27,500,0.1,0.0564308874971609
"s5","s2",0.364,27,500,0.1,-0.0979374549596495
"s5","s3",0.051,27,500,0.1,0.50272671129704
"s5","s4",0.25,27,500,0.1,-0.17799611189276
"s1","s2",0.002,28,500,0.1,-0.72991728319175
"s1","s3",0.466,28,500,0.1,-0.0319388224125099
"s1","s4",0.356,28,500,0.1,0.0882549749859001
"s1","s5",0.047,28,500,0.1,-0.49282093649745
"s2","s1",0.161,28,500,0.1,0.28422710670606
"s2","s3",0.001,28,500,0.1,-1.17542225478558
"s2","s4",0.074,28,500,0.1,-0.374080088201801
"s2","s5",0.083,28,500,0.1,-0.36835377265075
"s3","s1",0.158,28,500,0.1,-0.26976150607691
"s3","s2",0.196,28,500,0.1,-0.19746559210362
"s3","s4",0.436,28,500,0.1,0.04483571680354
"s3","s5",0.352,28,500,0.1,0.0995707214763994
"s4","s1",0.287,28,500,0.1,0.14672374167906
"s4","s2",0.496,28,500,0.1,0.00353508007960013
"s4","s3",0.3,28,500,0.1,0.11919697590062
"s4","s5",0.149,28,500,0.1,-0.24908274512184
"s5","s1",0.464,28,500,0.1,-0.0193332281263903
"s5","s2",0.212,28,500,0.1,0.24798237093074
"s5","s3",0.138,28,500,0.1,-0.34879753112222
"s5","s4",0.498,28,500,0.1,-0.000372592965700136
"s1","s2",0.074,29,500,0.1,-0.38279952232712
"s1","s3",0.468,29,500,0.1,0.0157710012143104
"s1","s4",0.184,29,500,0.1,0.22679593772402
"s1","s5",0.103,29,500,0.1,0.33082040564449
"s2","s1",0.438,29,500,0.1,0.0364778779732502
"s2","s3",0.002,29,500,0.1,-0.79974629069333
"s2","s4",0.001,29,500,0.1,-0.7969654906528
"s2","s5",0.453,29,500,0.1,0.03188253383638
"s3","s1",0.028,29,500,0.1,-0.45673220963171
"s3","s2",0.111,29,500,0.1,-0.29564229340559
"s3","s4",0.045,29,500,0.1,-0.41406850305298
"s3","s5",0.14,29,500,0.1,0.27846192553719
"s4","s1",0.063,29,500,0.1,-0.42209036867229
"s4","s2",0.084,29,500,0.1,0.33635776859275
"s4","s3",0.114,29,500,0.1,-0.28038837090012
"s4","s5",0.354,29,500,0.1,0.101017762959899
"s5","s1",0.421,29,500,0.1,-0.0448260460541396
"s5","s2",0.144,29,500,0.1,-0.261432998077
"s5","s3",0.202,29,500,0.1,-0.1958005181616
"s5","s4",0.111,29,500,0.1,0.33750779469943
"s1","s2",0.002,30,500,0.1,-0.9499697587483
"s1","s3",0.389,30,500,0.1,0.0691225667751798
"s1","s4",0.413,30,500,0.1,-0.0498611448958295
"s1","s5",0.33,30,500,0.1,0.111780284707359
"s2","s1",0.204,30,500,0.1,-0.21050648488345
"s2","s3",0.002,30,500,0.1,-0.70367175208152
"s2","s4",0.013,30,500,0.1,-0.5125192073861
"s2","s5",0.359,30,500,0.1,-0.0810511427570493
"s3","s1",0.417,30,500,0.1,-0.0574247380906998
"s3","s2",0.424,30,500,0.1,-0.0500597936675105
"s3","s4",0.127,30,500,0.1,-0.26644519286941
"s3","s5",0.485,30,500,0.1,0.00732147521388971
"s4","s1",0.313,30,500,0.1,-0.122659027077891
"s4","s2",0.199,30,500,0.1,-0.2106435329277
"s4","s3",0.455,30,500,0.1,0.0315257271071196
"s4","s5",0.192,30,500,0.1,-0.20730165610313
"s5","s1",0.025,30,500,0.1,-0.52830937127135
"s5","s2",0.243,30,500,0.1,-0.17625896376808
"s5","s3",0.114,30,500,0.1,0.333076970860501
"s5","s4",0.229,30,500,0.1,-0.215559306974511
"s1","s2",0.001,1,500,0.2,-1.44193028494582
"s1","s3",0.009,1,500,0.2,-0.5664080712389
"s1","s4",0.484,1,500,0.2,0.0124306108452199
"s1","s5",0.214,1,500,0.2,0.191168609180481
"s2","s1",0.105,1,500,0.2,0.352547684501531
"s2","s3",0.001,1,500,0.2,-1.49489468527484
"s2","s4",0.001,1,500,0.2,-1.17642658057128
"s2","s5",0.17,1,500,0.2,0.24484597184201
"s3","s1",0.392,1,500,0.2,-0.0782402258827197
"s3","s2",0.418,1,500,0.2,-0.0470090785456803
"s3","s4",0.368,1,500,0.2,-0.0824258219600802
"s3","s5",0.288,1,500,0.2,0.14431925332962
"s4","s1",0.311,1,500,0.2,0.13669940930211
"s4","s2",0.063,1,500,0.2,0.35402068255914
"s4","s3",0.498,1,500,0.2,0.00230442478892012
"s4","s5",0.488,1,500,0.2,0.00760076792515019
"s5","s1",0.129,1,500,0.2,-0.29181766668606
"s5","s2",0.461,1,500,0.2,0.0397908162870504
"s5","s3",0.32,1,500,0.2,0.11736157942134
"s5","s4",0.396,1,500,0.2,0.0821721723979101
"s1","s2",0.001,2,500,0.2,-1.47277054442837
"s1","s3",0.002,2,500,0.2,-0.68549573673081
"s1","s4",0.437,2,500,0.2,-0.0553783235275604
"s1","s5",0.174,2,500,0.2,0.26971796732767
"s2","s1",0.173,2,500,0.2,0.238168973775609
"s2","s3",0.001,2,500,0.2,-1.12665632021847
"s2","s4",0.001,2,500,0.2,-1.25453426804967
"s2","s5",0.468,2,500,0.2,-0.0198553286447201
"s3","s1",0.333,2,500,0.2,-0.11573434338119
"s3","s2",0.192,2,500,0.2,0.2149723537725
"s3","s4",0.121,2,500,0.2,-0.23864035249051
"s3","s5",0.343,2,500,0.2,0.10511465366397
"s4","s1",0.308,2,500,0.2,-0.14532588734411
"s4","s2",0.003,2,500,0.2,0.60961389636188
"s4","s3",0.327,2,500,0.2,0.0993302981846895
"s4","s5",0.384,2,500,0.2,-0.0940387329536598
"s5","s1",0.015,2,500,0.2,-0.64483184362193
"s5","s2",0.41,2,500,0.2,-0.0580176568892599
"s5","s3",0.41,2,500,0.2,-0.0645069077453195
"s5","s4",0.381,2,500,0.2,-0.0910412173898196
"s1","s2",0.001,3,500,0.2,-1.44086997988495
"s1","s3",0.224,3,500,0.2,0.19766109798437
"s1","s4",0.103,3,500,0.2,-0.32328087960116
"s1","s5",0.247,3,500,0.2,-0.18161866077903
"s2","s1",0.223,3,500,0.2,0.1922938155804
"s2","s3",0.001,3,500,0.2,-1.14256270976648
"s2","s4",0.001,3,500,0.2,-1.33977837443625
"s2","s5",0.061,3,500,0.2,-0.37883141535764
"s3","s1",0.226,3,500,0.2,0.18557990287588
"s3","s2",0.208,3,500,0.2,-0.19874429860769
"s3","s4",0.181,3,500,0.2,-0.24423424898532
"s3","s5",0.42,3,500,0.2,-0.0433572664809603
"s4","s1",0.474,3,500,0.2,0.0172318606703596
"s4","s2",0.044,3,500,0.2,-0.44776067786269
"s4","s3",0.468,3,500,0.2,-0.0161678902171403
"s4","s5",0.008,3,500,0.2,0.63327981089879
"s5","s1",0.489,3,500,0.2,-0.0125927085875199
"s5","s2",0.09,3,500,0.2,0.36544575606458
"s5","s3",0.144,3,500,0.2,0.248628981250079
"s5","s4",0.442,3,500,0.2,0.0313691975716397
"s1","s2",0.001,4,500,0.2,-1.92134622143928
"s1","s3",0.366,4,500,0.2,0.0958279547331395
"s1","s4",0.193,4,500,0.2,0.23899930800171
"s1","s5",0.173,4,500,0.2,-0.24783809858127
"s2","s1",0.289,4,500,0.2,0.134067721978059
"s2","s3",0.001,4,500,0.2,-0.89589863941655
"s2","s4",0.001,4,500,0.2,-1.24535785253954
"s2","s5",0.15,4,500,0.2,-0.27013524648743
"s3","s1",0.338,4,500,0.2,-0.112419116676279
"s3","s2",0.088,4,500,0.2,0.2812329016707
"s3","s4",0.294,4,500,0.2,-0.11718314176252
"s3","s5",0.023,4,500,0.2,0.48930133289574
"s4","s1",0.481,4,500,0.2,-0.0155304194343797
"s4","s2",0.192,4,500,0.2,-0.17690463267646
"s4","s3",0.053,4,500,0.2,-0.341160069197739
"s4","s5",0.45,4,500,0.2,0.03687722332345
"s5","s1",0.274,4,500,0.2,0.162081021192869
"s5","s2",0.073,4,500,0.2,-0.31071280227279
"s5","s3",0.265,4,500,0.2,-0.14965552661425
"s5","s4",0.231,4,500,0.2,0.19748219982892
"s1","s2",0.017,5,500,0.2,-0.57493516935926
"s1","s3",0.045,5,500,0.2,-0.44028579629623
"s1","s4",0.355,5,500,0.2,0.10237190911851
"s1","s5",0.219,5,500,0.2,0.21774554123014
"s2","s1",0.011,5,500,0.2,0.66391942388866
"s2","s3",0.001,5,500,0.2,-0.857352590806889
"s2","s4",0.001,5,500,0.2,-1.19819386038985
"s2","s5",0.282,5,500,0.2,-0.15685981117102
"s3","s1",0.313,5,500,0.2,-0.117357754897
"s3","s2",0.269,5,500,0.2,-0.1370575462473
"s3","s4",0.061,5,500,0.2,-0.37136218372855
"s3","s5",0.481,5,500,0.2,0.00600698980750991
"s4","s1",0.451,5,500,0.2,0.0233970281619902
"s4","s2",0.483,5,500,0.2,0.0132195315618207
"s4","s3",0.094,5,500,0.2,-0.33127239982
"s4","s5",0.452,5,500,0.2,-0.0236713020483803
"s5","s1",0.297,5,500,0.2,0.17229433457629
"s5","s2",0.021,5,500,0.2,-0.51501765990962
"s5","s3",0.122,5,500,0.2,0.308927563191389
"s5","s4",0.25,5,500,0.2,-0.20571927482746
"s1","s2",0.001,6,500,0.2,-0.97110531754828
"s1","s3",0.078,6,500,0.2,-0.36398585254366
"s1","s4",0.157,6,500,0.2,0.24372112474587
"s1","s5",0.257,6,500,0.2,-0.1628094795321
"s2","s1",0.432,6,500,0.2,-0.0539622806210698
"s2","s3",0.001,6,500,0.2,-1.12732210739713
"s2","s4",0.001,6,500,0.2,-0.966319420811351
"s2","s5",0.047,6,500,0.2,-0.47875848362983
"s3","s1",0.391,6,500,0.2,0.0705232583652604
"s3","s2",0.049,6,500,0.2,-0.37822950963079
"s3","s4",0.087,6,500,0.2,-0.294086077624311
"s3","s5",0.02,6,500,0.2,0.53275982162827
"s4","s1",0.115,6,500,0.2,-0.325009967328119
"s4","s2",0.067,6,500,0.2,-0.38188989761672
"s4","s3",0.403,6,500,0.2,-0.0583470733575098
"s4","s5",0.353,6,500,0.2,0.10903987607552
"s5","s1",0.066,6,500,0.2,-0.394384204259491
"s5","s2",0.423,6,500,0.2,-0.0510355869643897
"s5","s3",0.031,6,500,0.2,0.47394948025422
"s5","s4",0.15,6,500,0.2,-0.270237836039811
"s1","s2",0.001,7,500,0.2,-0.96222580113766
"s1","s3",0.353,7,500,0.2,-0.102392121947711
"s1","s4",0.05,7,500,0.2,-0.440081683886261
"s1","s5",0.207,7,500,0.2,0.24175437321814
"s2","s1",0.029,7,500,0.2,-0.50017031018568
"s2","s3",0.001,7,500,0.2,-0.77706971299003
"s2","s4",0.001,7,500,0.2,-1.25195178459959
"s2","s5",0.022,7,500,0.2,0.56949764829578
"s3","s1",0.193,7,500,0.2,-0.19829725727886
"s3","s2",0.324,7,500,0.2,-0.11358985583708
"s3","s4",0.027,7,500,0.2,-0.40627353270148
"s3","s5",0.473,7,500,0.2,-0.0155406908744196
"s4","s1",0.435,7,500,0.2,-0.0400208600149199
"s4","s2",0.078,7,500,0.2,-0.34884852995561
"s4","s3",0.248,7,500,0.2,-0.1511501034129
"s4","s5",0.377,7,500,0.2,0.0779125456623602
"s5","s1",0.453,7,500,0.2,-0.0410062540303802
"s5","s2",0.3,7,500,0.2,-0.16402167812658
"s5","s3",0.131,7,500,0.2,-0.263492584542689
"s5","s4",0.206,7,500,0.2,0.21443993085967
"s1","s2",0.001,8,500,0.2,-1.3733359872583
"s1","s3",0.01,8,500,0.2,-0.64350908981433
"s1","s4",0.2,8,500,0.2,-0.197444578038279
"s1","s5",0.012,8,500,0.2,-0.62963727636979
"s2","s1",0.252,8,500,0.2,-0.15753529248324
"s2","s3",0.001,8,500,0.2,-1.26142011687919
"s2","s4",0.001,8,500,0.2,-1.23225352209108
"s2","s5",0.084,8,500,0.2,-0.34945910754343
"s3","s1",0.283,8,500,0.2,-0.15013039884999
"s3","s2",0.381,8,500,0.2,0.0760197728787899
"s3","s4",0.077,8,500,0.2,-0.3325083034084
"s3","s5",0.414,8,500,0.2,-0.0550040260762001
"s4","s1",0.258,8,500,0.2,-0.16817482387898
"s4","s2",0.356,8,500,0.2,-0.0629953935890502
"s4","s3",0.49,8,500,0.2,0.00887258701368054
"s4","s5",0.229,8,500,0.2,-0.20666614400307
"s5","s1",0.405,8,500,0.2,-0.0607741164101396
"s5","s2",0.429,8,500,0.2,0.0501816125701398
"s5","s3",0.095,8,500,0.2,0.3605974780591
"s5","s4",0.417,8,500,0.2,0.0567055603180195
"s1","s2",0.001,9,500,0.2,-1.51451862921536
"s1","s3",0.316,9,500,0.2,0.11049748441799
"s1","s4",0.406,9,500,0.2,0.0780233022905499
"s1","s5",0.262,9,500,0.2,0.16956220257797
"s2","s1",0.244,9,500,0.2,-0.15314650567294
"s2","s3",0.001,9,500,0.2,-1.03536463021317
"s2","s4",0.001,9,500,0.2,-1.3445663095894
"s2","s5",0.236,9,500,0.2,0.176176289719081
"s3","s1",0.273,9,500,0.2,-0.151793574652539
"s3","s2",0.032,9,500,0.2,-0.39784437615562
"s3","s4",0.058,9,500,0.2,-0.31559502498778
"s3","s5",0.258,9,500,0.2,0.16596193971567
"s4","s1",0.029,9,500,0.2,-0.48716930601609
"s4","s2",0.024,9,500,0.2,-0.440934610954059
